timestamp,adjclose,open,high,volume,low,close
2020-05-13 00:00:00,0.6405019760131836,0.6404790282249451,0.6426330208778381,99,0.638467013835907,0.6405019760131836
2020-05-14 00:00:00,0.6610419750213623,0.6405019760131836,0.8735589981079102,1537,0.43793100118637085,0.6610419750213623
2020-05-15 00:00:00,0.23094399273395538,0.6614350080490112,0.7057629823684692,2588,0.22935700416564941,0.23094399273395538
2020-05-16 00:00:00,0.5992509722709656,0.23054400086402893,0.6021850109100342,1448,0.22920599579811096,0.5992509722709656
2020-05-17 00:00:00,0.9005900025367737,0.5993689894676208,0.9028739929199219,3999,0.5955110192298889,0.9005900025367737
2020-05-18 00:00:00,0.899196982383728,0.9001799821853638,0.9044169783592224,3520,0.5991759896278381,0.899196982383728
2020-05-19 00:00:00,0.9960070252418518,0.8996000289916992,1.0049799680709839,2294,0.891821026802063,0.9960070252418518
2020-05-20 00:00:00,2.191009044647217,0.9952560067176819,2.5053000450134277,105274,0.9950820207595825,2.191009044647217
2020-05-21 00:00:00,2.140597105026245,2.1971850395202637,2.2651801109313965,103647,2.0351459980010986,2.140597105026245
2020-05-22 00:00:00,1.4223860502243042,2.094597101211548,2.267651081085205,63520,1.2422250509262085,1.4223860502243042
2020-05-23 00:00:00,1.0580190420150757,1.2466319799423218,1.5102980136871338,40924,0.9737910032272339,1.0580190420150757
2020-05-24 00:00:00,0.9588159918785095,1.0580559968948364,1.301682949066162,38730,0.8019599914550781,0.9588159918785095
2020-05-25 00:00:00,0.980974018573761,0.9583479762077332,1.203436017036438,47291,0.8306509852409363,0.980974018573761
2020-05-26 00:00:00,0.9158779978752136,0.9816640019416809,0.9879429936408997,44593,0.8743199706077576,0.9158779978752136
2020-05-27 00:00:00,1.0982500314712524,0.9158779978752136,1.2264280319213867,54922,0.704118013381958,1.0982500314712524
2020-05-28 00:00:00,0.6899679899215698,1.131417989730835,1.1881259679794312,34587,0.6718360185623169,0.6899679899215698
2020-05-29 00:00:00,0.6796339750289917,0.6871849894523621,0.7202020287513733,32206,0.6682090163230896,0.6796339750289917
2020-05-30 00:00:00,0.6107540130615234,0.6796830296516418,1.031730055809021,27585,0.4834049940109253,0.6107540130615234
2020-05-31 00:00:00,0.4543190002441406,0.6108160018920898,0.6772300004959106,20480,0.35719698667526245,0.4543190002441406
2020-06-01 00:00:00,0.4326390027999878,0.4482940137386322,0.4683989882469177,18893,0.39644598960876465,0.4326390027999878
2020-06-02 00:00:00,0.3716909885406494,0.4368009865283966,0.4387199878692627,16084,0.3142629861831665,0.3716909885406494
2020-06-03 00:00:00,0.2925949990749359,0.3716909885406494,0.547465980052948,20194,0.2430579960346222,0.2925949990749359
2020-06-04 00:00:00,0.32488200068473816,0.29904699325561523,0.5980719923973083,17474,0.2620770037174225,0.32488200068473816
2020-06-05 00:00:00,0.31582701206207275,0.32488200068473816,0.5293740034103394,15927,0.28696200251579285,0.31582701206207275
2020-06-06 00:00:00,0.3396649956703186,0.33917200565338135,0.342646986246109,16067,0.30761098861694336,0.3396649956703186
2020-06-07 00:00:00,0.3634519875049591,0.3396649956703186,0.6369519829750061,15366,0.333050012588501,0.3634519875049591
2020-06-08 00:00:00,0.36344099044799805,0.3873710036277771,0.43264201283454895,13106,0.3382279872894287,0.36344099044799805
2020-06-09 00:00:00,0.35962098836898804,0.36706799268722534,0.46150898933410645,18673,0.31426799297332764,0.35962098836898804
2020-06-10 00:00:00,0.40423500537872314,0.35967299342155457,0.8898040056228638,24190,0.3362709879875183,0.40423500537872314
2020-06-11 00:00:00,0.7252039909362793,0.4042620062828064,1.337820053100586,105752,0.35909101366996765,0.7252039909362793
2020-06-12 00:00:00,0.7006580233573914,0.7257649898529053,0.8600469827651978,59786,0.511493980884552,0.7006580233573914
2020-06-13 00:00:00,0.5657209753990173,0.7137079834938049,0.7773470282554626,30102,0.5545849800109863,0.5657209753990173
2020-06-14 00:00:00,0.5201979875564575,0.5592349767684937,0.7093639969825745,31400,0.4955250024795532,0.5201979875564575
2020-06-15 00:00:00,0.6197760105133057,0.5387780070304871,0.6866229772567749,35990,0.5098320245742798,0.6197760105133057
2020-06-16 00:00:00,0.6049579977989197,0.6197280287742615,0.6270689964294434,49227,0.5306689739227295,0.6049579977989197
2020-06-17 00:00:00,0.560437023639679,0.605301022529602,0.6346039772033691,49285,0.5529699921607971,0.560437023639679
2020-06-18 00:00:00,0.5589200258255005,0.5611180067062378,0.6125249862670898,55541,0.539093017578125,0.5589200258255005
2020-06-19 00:00:00,0.5882490277290344,0.5595179796218872,0.6857849955558777,81874,0.5482310056686401,0.5882490277290344
2020-06-20 00:00:00,0.622186005115509,0.5881819725036621,0.6609389781951904,63530,0.5700899958610535,0.622186005115509
