timestamp,adjclose,volume,open,high,low,close
2019-04-03 00:00:00,0.03781399875879288,36194031,0.04393099993467331,0.05322299897670746,0.03512100130319595,0.03781399875879288
2019-04-04 00:00:00,0.030997000634670258,21511732,0.03804900124669075,0.03982299938797951,0.030395999550819397,0.030997000634670258
2019-04-05 00:00:00,0.026724999770522118,21740017,0.03141099959611893,0.034178998321294785,0.02502400055527687,0.026724999770522118
2019-04-06 00:00:00,0.02897300012409687,20203054,0.02711999975144863,0.03328000009059906,0.02681099995970726,0.02897300012409687
2019-04-07 00:00:00,0.029221000149846077,6685854,0.02896299958229065,0.029997000470757484,0.027990000322461128,0.029221000149846077
2019-04-08 00:00:00,0.027564000338315964,7623627,0.02920999936759472,0.02920999936759472,0.02676299959421158,0.027564000338315964
2019-04-09 00:00:00,0.027607999742031097,7549827,0.027564000338315964,0.029462000355124474,0.027017999440431595,0.027607999742031097
2019-04-10 00:00:00,0.027907000854611397,5139479,0.02769399993121624,0.028821999207139015,0.02707800082862377,0.027907000854611397
2019-04-11 00:00:00,0.02782299928367138,8049428,0.027746999636292458,0.02870599925518036,0.02389499917626381,0.02782299928367138
2019-04-12 00:00:00,0.02732500061392784,4791299,0.027892999351024628,0.02884100005030632,0.0255110003054142,0.02732500061392784
2019-04-13 00:00:00,0.026638999581336975,1792470,0.027320999652147293,0.02949099987745285,0.026211999356746674,0.026638999581336975
2019-04-14 00:00:00,0.026552999392151833,2752695,0.026638999581336975,0.02690800093114376,0.025512000545859337,0.026552999392151833
2019-04-15 00:00:00,0.029763000085949898,11685703,0.026552999392151833,0.031074000522494316,0.023674000054597855,0.029763000085949898
2019-04-16 00:00:00,0.034728001803159714,16508979,0.02982800081372261,0.03602299839258194,0.029632000252604485,0.034728001803159714
2019-04-17 00:00:00,0.03642699867486954,12055690,0.034742001444101334,0.037338998168706894,0.034306999295949936,0.03642699867486954
2019-04-18 00:00:00,0.046751998364925385,77451942,0.03646999970078468,0.049633998423814774,0.0360260009765625,0.046751998364925385
2019-04-19 00:00:00,0.04326700046658516,16791257,0.046601999551057816,0.04885900020599365,0.041352998465299606,0.04326700046658516
2019-04-20 00:00:00,0.042931001633405685,6606079,0.04326700046658516,0.044144000858068466,0.041728999465703964,0.042931001633405685
2019-04-21 00:00:00,0.043428998440504074,8961118,0.04291599988937378,0.04472900182008743,0.04058299958705902,0.043428998440504074
2019-04-22 00:00:00,0.041200000792741776,7907895,0.0432949997484684,0.0432949997484684,0.03904400020837784,0.041200000792741776
2019-04-23 00:00:00,0.03956799954175949,9309761,0.041200000792741776,0.04257100075483322,0.03925300016999245,0.03956799954175949
2019-04-24 00:00:00,0.03693300113081932,6747955,0.03956799954175949,0.03958199918270111,0.035006001591682434,0.03693300113081932
2019-04-25 00:00:00,0.03352800011634827,4388799,0.036935001611709595,0.03834199905395508,0.032993000000715256,0.03352800011634827
2019-04-26 00:00:00,0.0350629985332489,4803725,0.03369700163602829,0.0350629985332489,0.032148998230695724,0.0350629985332489
2019-04-27 00:00:00,0.037271998822689056,7995073,0.03508299961686134,0.037271998822689056,0.03388499841094017,0.037271998822689056
